Make,Vehicle_Class,Engine_Size,Cylinders,Transmission,Fuel_Type,Fuel_Consumption_City,Fuel_Consumption_Hwy,Fuel_Consumption_Comb,Fuel_Consumption_Comb,CO2_Emissions
9,6,5.3,8,3,3,14.6,10.4,12.7,22,298
9,6,5.3,8,3,1,19.9,14,17.2,16,286
9,6,5.3,8,3,3,15,10.7,13.1,22,307
9,6,6.2,8,5,4,16.3,11.6,14.2,20,332
9,6,4.3,6,3,3,14.2,10.7,12.6,22,296
9,6,4.3,6,3,1,20.3,15.3,18.1,16,301
9,6,5.3,8,3,3,15,10.7,13.1,22,306
9,6,5.3,8,3,1,20.5,14.4,17.8,16,295
9,6,5.3,8,5,3,14.4,11.2,13,22,304
9,0,1.4,4,15,3,9,6.8,8,35,188
9,0,1.4,4,25,3,8.5,6.2,7.5,38,175
9,0,1.8,4,15,3,9.6,6.7,8.3,34,195
9,0,1.8,4,24,3,9,6.8,8,35,187
9,0,1.4,4,15,3,9.5,7.1,8.4,34,195
9,0,1.4,4,25,3,8.9,7,8,35,189
9,9,1.4,4,15,3,9,6.8,8,35,188
9,9,1.4,4,25,3,8.5,6.2,7.5,38,175
9,9,1.8,4,15,3,9.6,6.7,8.3,34,195
9,9,1.8,4,24,3,9,6.8,8,35,187
9,9,1.4,4,15,3,9.5,7.1,8.4,34,195
9,9,1.4,4,25,3,8.9,7,8,35,189
9,10,1.4,4,19,3,7.6,5.7,6.7,42,157
9,10,1.4,4,24,3,7.8,5.8,6.9,41,162
9,12,5.3,8,3,3,15.1,10.4,13,22,304
9,12,5.3,8,3,3,15.1,10.4,13,22,304
9,12,5.3,8,3,1,20.5,14,17.6,16,288
9,12,5.3,8,3,3,15.4,10.8,13.3,21,312
9,12,5.3,8,3,3,15.4,10.8,13.3,21,312
9,12,5.3,8,3,1,22.2,15.3,19.1,15,317
9,12,5.3,8,3,3,15.1,10.4,13,22,304
9,12,5.3,8,3,3,15.1,10.4,13,22,304
9,12,5.3,8,3,1,20.5,14,17.6,16,288
9,12,5.3,8,3,3,15.2,10.8,13.2,21,310
9,12,5.3,8,3,3,15.2,10.8,13.2,21,310
9,12,5.3,8,3,1,20.9,14.5,18,16,300
9,12,3.6,6,3,3,15.8,10.6,13.4,21,315
9,12,3.6,6,3,3,16.1,10.8,13.7,21,323
9,11,1.4,4,15,3,9.2,7,8.2,34,193
9,11,1.4,4,25,3,9.1,6.9,8.1,35,190
9,11,1.4,4,15,3,9.7,7.6,8.7,32,205
10,2,2.4,4,6,3,10.2,6.4,8.5,33,198
10,2,2.4,4,6,1,13.6,8.5,11.3,25,186
10,2,3.6,6,6,3,12.4,7.5,10.2,28,239
10,2,3.6,6,6,1,16.5,10.1,13.6,21,225
10,2,3.6,6,6,3,12.8,8.1,10.7,26,250
10,2,3.6,6,6,1,16.9,10.8,14.1,20,232
10,1,3.6,6,5,3,12.4,7.7,10.3,27,240
10,1,3.6,6,5,3,12.4,7.7,10.3,27,240
10,1,3.6,6,5,1,16.8,10.3,13.9,20,229
10,1,5.7,8,5,3,14.8,9.3,12.3,23,289
10,1,3.6,6,5,3,12.8,8.6,10.9,26,257
10,1,3.6,6,5,3,12.8,8.6,10.9,26,257
10,1,3.6,6,5,1,17.3,11.7,14.8,19,243
10,4,3.6,6,3,3,14.1,9.5,12,24,282
10,4,3.6,6,3,1,19.7,13.3,16.8,17,279
11,2,3.6,6,5,3,12.4,7.8,10.3,27,242
11,2,5.7,8,25,3,15.6,10,13.1,22,307
11,2,6.4,8,25,4,16.8,10.4,13.9,20,326
11,2,5.7,8,5,3,14.8,9.3,12.3,23,289
11,2,6.4,8,5,4,15.7,9.5,12.9,22,302
11,2,6.4,8,25,4,16.8,10.4,13.9,20,326
11,2,6.4,8,5,4,15.7,9.5,12.9,22,302
11,2,6.2,8,5,4,17.6,10.7,14.5,19,339
11,2,6.2,8,25,4,18.1,11.4,15.1,19,353
11,1,3.6,6,2,3,13.7,8.9,11.5,25,271
11,1,3.6,6,5,3,12.4,7.7,10.3,27,240
11,1,3.6,6,2,3,13.7,8.9,11.5,25,271
11,1,3.6,6,2,1,18.7,12.4,15.9,18,264
11,1,3.6,6,5,3,12.4,7.7,10.3,27,240
11,1,3.6,6,5,1,16.8,10.3,13.9,20,229
11,1,5.7,8,2,3,15.7,9.6,12.9,22,302
11,1,5.7,8,5,3,14.8,9.3,12.3,23,289
11,1,6.4,8,5,4,15.7,9.5,12.9,22,302
11,1,3.6,6,5,3,12.8,8.6,10.9,26,257
11,1,3.6,6,5,3,12.8,8.6,10.9,26,257
11,1,3.6,6,5,1,17.3,11.7,14.8,19,243
11,1,5.7,8,2,3,16.1,10,13.4,21,313
11,1,6.4,8,5,4,15.7,9.5,12.9,22,302
11,1,6.2,8,5,4,17.6,10.7,14.5,19,339
11,2,2,4,25,3,9.4,6.5,8.1,35,189
11,2,2.4,4,3,3,10.1,6.8,8.6,33,202
11,2,2.4,4,25,3,10.5,6.7,8.8,32,205
11,2,2,4,3,3,9.9,7,8.6,33,201
11,2,2,4,3,1,13.3,9.3,11.5,25,187
11,2,2.4,4,3,3,10.6,7.5,9.2,31,215
11,2,2.4,4,25,3,10.2,7,8.8,32,207
11,2,1.4,4,8,3,8.4,5.9,7.3,39,171
11,2,1.4,4,25,3,8.5,5.8,7.3,39,171
11,12,3.6,6,5,3,12.8,9.5,11.3,25,265
11,12,5.7,8,5,3,16.7,10.7,14,20,329
11,4,3.6,6,3,3,13.7,9.4,11.8,24,276
11,4,3.6,6,3,1,19.2,13.1,16.4,17,269
11,11,2.4,4,1,3,12.7,9.1,11.1,25,260
11,11,3.6,6,3,3,14.2,9.4,12.1,23,283
11,11,3.6,6,3,1,18.9,12.9,16.2,17,270
11,11,3.6,6,3,3,14.5,9.9,12.4,23,292
11,13,8.4,10,25,4,19.2,11.3,15.6,18,364
12,3,1.4,4,3,3,8.7,6.9,7.9,36,183
12,3,1.4,4,24,3,7.9,6.3,7.2,39,168
12,3,1.4,4,3,3,8.7,6.9,7.9,36,183
12,3,1.4,4,24,3,7.6,5.9,6.8,42,160
12,3,1.4,4,3,3,9.6,7.3,8.6,33,200
12,3,1.4,4,24,3,8.5,6.9,7.8,36,183
12,3,1.4,4,3,3,9.6,7.3,8.6,33,200
12,3,1.4,4,24,3,8.5,6.9,7.8,36,183
12,3,1.4,4,3,3,9.6,7.3,8.6,33,200
12,3,1.4,4,24,3,8.5,6.9,7.8,36,183
12,9,1.4,4,3,3,10.6,7.8,9.4,30,218
12,9,1.4,4,8,3,9.9,7.2,8.7,32,203
12,9,1.4,4,25,3,9.3,7.1,8.3,34,194
12,11,1.4,4,25,3,9.5,6.9,8.3,34,194
12,11,2.4,4,6,3,10.6,7.6,9.3,30,217
12,11,2.4,4,6,3,11,7.9,9.6,29,224
13,1,2,4,19,3,5.6,6.4,6,47,140
13,11,2,4,15,3,11.5,7.8,9.8,29,231
13,11,2,4,15,3,11.3,7.9,9.8,29,228
13,11,3.5,6,15,3,13.4,9,11.4,25,268
13,11,2,4,15,3,11.8,8.4,10.3,27,240
13,11,2.7,6,15,3,13.6,9.8,11.9,24,278
13,11,3.5,6,15,3,13.7,9.6,11.8,24,278
13,11,1.6,4,15,3,10.1,7.4,8.9,32,208
13,11,2,4,15,3,10.9,7.9,9.6,29,224
13,11,2.5,4,15,3,10.9,7.6,9.4,30,220
13,11,1.6,4,15,3,10.5,7.9,9.4,30,220
13,11,2,4,15,3,11.4,8.4,10,28,236
13,12,3.5,6,15,3,16.2,11.9,14.3,20,334
13,12,3.5,6,15,3,16.4,12.1,14.4,20,338
13,12,2.3,4,15,3,12.6,8.5,10.8,26,253
13,12,3.5,6,15,3,13.9,9.6,12,24,280
13,12,3.5,6,15,1,18.7,12.9,16.1,18,264
13,12,2.3,4,15,3,13.1,9.1,11.3,25,265
13,12,3.5,6,15,3,14.9,10.7,13,22,305
13,12,3.5,6,15,3,14.4,10.4,12.6,22,295
13,12,3.5,6,15,1,19.7,14.1,17.2,16,282
13,6,2.7,6,15,3,12.3,9.2,10.9,26,256
13,6,3.5,6,15,3,13.5,9.8,11.9,24,278
13,6,2.7,6,15,3,13.1,9.8,11.2,25,263
13,6,3.5,6,15,3,14.7,10.7,12.9,22,303
13,6,3.5,6,3,3,13.2,9.6,11.6,24,272
13,6,3.5,6,3,1,17.9,13,15.7,18,261
13,6,5,8,15,3,15.3,10.6,13.2,21,309
13,6,5,8,15,1,20.6,14.3,17.8,16,292
13,6,5,8,15,3,16.8,11.8,14.5,19,341
13,6,5,8,15,1,20.6,14.3,17.8,16,293
13,6,2.7,6,15,3,13.1,10.1,11.7,24,275
13,6,3.5,6,15,3,14.7,10.7,12.9,22,303
13,6,2.7,6,15,3,13.3,10.7,12.3,23,288
13,6,3.5,6,15,3,15.6,11.7,13.8,20,324
13,6,3.5,6,3,3,14,10.6,12.5,23,292
13,6,3.5,6,3,1,19.1,14.3,16.9,17,278
13,6,5,8,15,3,16,11.3,13.8,20,324
13,6,5,8,15,1,21.6,15.1,18.7,15,306
13,6,5,8,15,3,16.8,12.4,14.8,19,347
13,6,5,8,15,1,21.8,15.3,18.8,15,310
13,10,1.6,4,15,3,8.7,6.4,7.6,37,180
13,10,1.6,4,24,3,8.5,6.5,7.6,37,179
13,10,1,3,24,3,7.5,5.5,6.6,43,153
13,0,1.6,4,25,3,9,7.1,8.1,35,191
13,12,3.5,6,15,3,14.7,10.2,12.7,22,298
13,12,3.5,6,15,3,14.7,10.7,12.9,22,303
13,12,3.5,6,15,3,15.7,11.2,13.7,21,322
13,0,1,3,15,3,8.5,5.9,7.3,39,171
13,0,1,3,25,3,7.8,5.7,6.8,42,160
13,0,2,4,8,3,8.9,6,7.6,37,178
13,0,2,4,8,1,11.9,8.3,10.3,27,170
13,0,2,4,15,3,9,6.2,7.8,36,183
13,0,2,4,15,1,12.1,8.6,10.5,27,175
13,0,2,4,24,3,9.2,6.6,8,35,188
13,0,2,4,24,1,12.3,8.9,10.8,26,179
13,2,2.3,4,25,4,12.1,9.3,10.9,26,255
13,2,2,4,25,3,10.5,7.7,9.2,31,217
13,2,1.5,4,15,3,9.9,6.5,8.4,34,197
13,2,1.5,4,15,3,9.4,6.3,8,35,188
13,2,2,4,15,3,10.5,7,8.9,32,210
13,2,2.5,4,15,3,10.5,6.9,8.9,32,209
13,2,2,4,15,3,10.8,7.5,9.3,30,220
13,2,2,4,19,3,5.4,5.7,5.5,51,130
13,10,2.3,4,15,3,11,7.4,9.4,30,219
13,10,2.3,4,25,3,10.6,7.6,9.2,31,217
13,10,3.7,6,15,3,12.6,8.5,10.7,26,253
13,10,3.7,6,25,3,13.6,8.4,11.2,25,264
13,10,5,8,15,3,14.9,9.5,12.4,23,292
13,10,5,8,25,3,15.5,9.4,12.7,22,298
13,10,2.3,4,15,3,11.6,8,10,28,234
13,10,5,8,15,3,15.4,10,13,22,304
13,10,5.2,8,25,4,16.9,11,14.2,20,334
13,15,3.5,6,15,3,16.1,12.7,14.6,19,342
13,15,3.7,6,15,3,16.8,13.2,15.2,19,356
13,15,3.7,6,15,1,23.1,18.6,21,13,345
13,1,2,4,15,3,11.8,8.1,10.1,28,237
13,1,3.5,6,15,3,13.1,8.7,11.1,25,260
13,1,3.5,6,15,1,17.6,11.6,14.9,19,248
13,1,3.5,6,15,3,14.7,9.8,12.5,23,293
13,1,3.5,6,15,3,13.6,9.8,12.4,23,291
13,1,3.5,6,15,1,18.7,13.3,16.3,17,271
13,7,1.6,4,15,3,10.8,8,9.5,30,223
13,7,2.5,4,15,3,11.9,8.6,10.4,27,243
13,7,2.5,4,15,3,11.9,8.6,10.4,27,243
13,7,2.5,4,15,1,16.1,11.8,14.2,20,233
13,7,2.5,4,15,3,12.4,8.7,10.7,26,252
13,7,2.5,4,15,3,12.4,8.7,10.7,26,252
13,7,2.5,4,15,1,16.8,12,14.6,19,240
13,7,2.5,4,15,3,12.4,8.7,10.7,26,252
13,7,2.5,4,15,3,12.4,8.7,10.7,26,252
13,7,2.5,4,15,1,16.8,12,14.6,19,240
15,12,3.6,6,3,3,15.8,10.6,13.4,21,315
15,12,3.6,6,3,3,16.1,10.8,13.7,21,323
15,5,2.5,4,3,3,11.9,8.9,10.5,27,247
15,5,2.5,4,25,3,12.2,9.1,10.8,26,253
15,5,2.8,4,3,0,10.8,7.7,9.4,30,252
15,5,3.6,6,3,3,13,9.2,11.3,25,265
15,5,2.5,4,3,3,12.7,9.6,11.3,25,265
15,5,2.8,4,3,0,12,8.2,10.3,27,277
15,5,3.6,6,3,3,13.6,9.9,11.9,24,279
15,15,6,8,3,3,22,14.9,18.8,15,441
15,15,6,8,3,3,23,16,19.8,14,465
15,6,5.3,8,3,3,14.6,10.4,12.7,22,298
15,6,6.2,8,5,4,16.1,11.4,14,20,327
15,6,4.3,6,3,3,13.5,10,11.9,24,280
15,6,4.3,6,3,1,19.3,14.4,17.1,17,284
15,6,5.3,8,3,3,14.6,10.4,12.7,22,298
15,6,5.3,8,3,1,19.9,14,17.2,16,286
15,6,5.3,8,3,3,15,10.7,13.1,22,307
15,6,6.2,8,5,4,16.3,11.6,14.2,20,332
15,6,4.3,6,3,3,14.2,10.7,12.6,22,296
15,6,4.3,6,3,1,20.3,15.3,18.1,16,301
15,6,5.3,8,3,3,15,10.7,13.1,22,306
15,6,5.3,8,3,1,20.5,14.4,17.8,16,295
15,6,5.3,8,5,3,14.4,11.2,13,22,304
15,11,2.4,4,3,3,10.5,7.3,9.1,31,214
15,11,3.6,6,3,3,14.2,9.5,12.1,23,285
15,11,2.4,4,3,3,10.5,7.3,9.1,31,214
15,11,2.4,4,3,1,15.6,10.8,13.4,21,221
15,11,2.4,4,3,3,11.5,8.2,10,28,235
15,11,3.6,6,3,3,14.9,10.1,12.8,22,300
15,12,5.3,8,3,3,15.1,10.4,13,22,304
15,12,5.3,8,3,3,15.1,10.4,13,22,304
15,12,5.3,8,3,1,20.5,14,17.6,16,288
15,12,5.3,8,3,3,15.2,10.8,13.2,21,310
15,12,6.2,8,5,4,15.9,11.1,13.8,20,323
15,12,5.3,8,3,3,15.2,10.8,13.2,21,310
15,12,5.3,8,3,1,20.9,14.5,18,16,300
15,12,5.3,8,3,3,15.1,10.4,13,22,304
15,12,5.3,8,3,3,15.1,10.4,13,22,304
15,12,5.3,8,3,1,20.5,14,17.6,16,288
15,12,5.3,8,3,3,15.4,10.8,13.3,21,312
15,12,6.2,8,5,4,16.4,11.7,14.3,20,334
15,12,5.3,8,3,3,15.4,10.8,13.3,21,312
15,12,5.3,8,3,1,22.2,15.3,19.1,15,317
16,2,2.4,4,25,3,10.3,7.2,8.9,32,207
16,2,3.5,6,15,3,11.4,7.3,9.5,30,223
16,2,3.5,6,25,3,12.9,8.3,10.9,26,253
16,2,2.4,4,19,3,8.6,6.4,7.6,37,177
16,2,3.5,6,3,3,11.3,7,9.4,30,219
16,2,2.4,4,22,3,9.1,6.8,8,35,187
16,0,1.5,4,19,3,7.5,5.6,6.7,42,155
16,0,2,4,19,3,7.8,5.8,6.9,41,162
16,0,2,4,25,3,8.9,6.1,7.7,37,179
16,2,1.5,4,19,3,7.6,5.5,6.7,42,157
16,2,2,4,19,3,7.8,5.8,6.9,41,162
16,2,2,4,25,3,8.8,5.9,7.5,38,176
16,11,2.4,4,19,3,8.8,6.9,7.9,36,186
16,11,2.4,4,19,3,9.5,7.5,8.6,33,202
16,13,1.5,4,22,3,7,6.4,6.8,42,157
16,13,1.5,4,25,3,7.9,6.5,7.3,39,169
16,9,1.5,4,19,3,7,5.7,6.4,44,150
16,9,1.5,4,22,3,7.3,6.1,6.8,42,158
16,9,1.5,4,25,3,8.1,6.4,7.3,39,171
16,11,1.8,4,19,3,8.3,6.7,7.6,37,177
16,11,1.8,4,22,3,8.3,6.7,7.6,37,177
16,11,1.8,4,25,3,9.3,7,8.3,34,193
16,11,1.8,4,19,3,8.8,7.2,8.1,35,190
16,11,1.8,4,22,3,8.8,7.2,8.1,35,190
16,4,3.5,6,3,3,12.3,8.5,10.6,27,250
16,11,3.5,6,3,3,12.4,8.8,10.8,26,253
16,11,3.5,6,3,3,13,9.3,11.3,25,265
16,11,3.5,6,18,3,12.4,9.3,11,26,257
17,0,1.6,4,15,3,8.9,6.3,7.7,37,179
17,0,1.6,4,25,3,8.7,6.3,7.6,37,176
17,2,1.8,4,15,3,8.5,6.3,7.5,38,176
17,2,1.8,4,25,3,8.8,6.4,7.7,37,180
17,2,2,4,15,3,9.7,6.7,8.3,34,194
17,2,2,4,25,3,9.8,7,8.5,33,198
17,2,2,4,15,3,9.8,7.2,8.6,33,203
17,2,2,4,25,3,9.8,7.1,8.6,33,202
17,1,5,8,17,4,15.8,10.2,13.3,21,312
17,1,3.8,6,17,3,14.4,9.4,12.1,23,285
17,1,5,8,17,4,17.3,10.5,14.2,20,332
17,10,3.8,6,17,4,14.4,9.5,12.2,23,284
17,10,3.8,6,25,4,14.1,9.6,12.1,23,283
17,11,3.3,6,15,3,12.9,9.4,11.3,25,265
17,11,3.3,6,15,3,13,9.7,11.5,25,269
17,11,2.4,4,15,3,11.7,8.7,10.3,27,239
17,11,2,4,15,3,12.9,9.7,11.5,25,266
17,11,2.4,4,15,3,12.5,9.3,11.1,25,257
17,11,3.3,6,15,3,13.9,10.8,12.5,23,295
17,1,2,4,15,3,10.4,7.4,9.1,31,214
17,1,2.4,4,15,3,9.4,6.5,8.1,35,191
17,1,2.4,4,15,3,10,7,8.6,33,204
17,2,2,4,8,3,5.9,5.3,5.6,50,133
17,2,2,4,8,3,6,5.5,5.8,49,136
17,11,2,4,15,3,10.1,7.6,9,31,211
17,11,1.6,4,9,3,9.9,8.4,9.2,31,219
17,11,2,4,15,3,11,9,10.1,28,240
17,0,1.6,4,8,3,8.3,6.5,7.5,38,177
17,0,1.6,4,25,3,8.8,6.7,7.8,36,186
17,0,1.6,4,8,3,8.9,7.1,8.1,35,191
17,0,1.6,4,25,3,9.4,7,8.3,34,197
18,2,2,4,16,4,10.2,7.7,9.1,31,214
18,2,3,6,16,4,12.1,8.1,10.3,27,242
18,2,2,4,16,4,10.6,8.4,9.6,29,226
18,2,3,6,16,4,12.3,8.5,10.6,27,249
18,2,3,6,16,4,12.9,9,11.1,25,262
18,2,3,6,16,4,11.8,8.8,10.5,27,247
18,2,3,6,16,4,12.3,9.1,10.8,26,256
18,0,3.5,6,16,4,8.4,6.9,7.7,37,181
18,0,3.5,6,16,4,8.7,7.6,8.2,34,193
18,2,3.7,6,16,4,13.2,9.7,11.6,24,274
18,2,5.6,8,16,4,14.9,10.2,12.8,22,300
18,2,3.5,6,16,4,8,6.9,7.5,38,177
18,9,3.7,6,16,4,13.7,9.7,11.9,24,279
18,11,3.5,6,22,4,11.8,8.5,10.3,27,242
18,11,3.5,6,22,4,12.2,8.9,10.7,26,252
18,12,2.5,4,22,3,8.9,8.4,8.7,32,204
18,11,3.7,6,16,4,14.5,10.7,12.8,22,301
18,12,5.6,8,16,4,17.4,12.2,15.1,19,354
19,13,3,6,17,4,12.1,8.5,10.5,27,246
19,13,3,6,25,4,14.9,9.8,12.6,22,296
19,13,3,6,17,4,12.1,8.5,10.5,27,246
19,13,3,6,25,4,14.9,9.8,12.6,22,296
19,13,5,8,17,4,15,10.2,12.8,22,302
19,13,5,8,17,4,15.7,10.4,13.3,21,311
19,13,5,8,15,4,15.7,10.4,13.3,21,311
19,13,3,6,17,4,12.5,8.7,10.8,26,254
19,13,3,6,25,4,15.3,9.9,12.9,22,302
19,13,3,6,17,4,13,9.1,11.3,25,264
19,13,3,6,17,4,12.5,8.7,10.8,26,254
19,13,3,6,25,4,15.3,9.9,12.9,22,302
19,13,3,6,17,4,13,9.1,11.3,25,264
19,2,3,6,17,4,11.9,8.3,10.3,27,241
19,1,3,6,17,4,14,8.9,11.7,24,275
19,1,3,6,17,4,14.1,9.3,11.9,24,279
19,1,5,8,17,4,15.8,10.2,13.3,21,313
19,1,5,8,17,4,15.8,10.2,13.3,21,313
20,11,2.4,4,6,3,10.9,7.7,9.5,30,223
20,11,2.4,4,6,3,10.9,7.7,9.5,30,223
20,11,2.4,4,6,1,15.2,10.2,12.9,22,213
20,11,3.2,6,6,3,11.4,8.1,9.9,29,233
20,11,2.4,4,6,3,11.3,8.3,10,28,233
20,11,2.4,4,6,3,11.3,8.3,10,28,233
20,11,2.4,4,6,1,15.9,11,13.7,21,226
20,11,3.2,6,6,3,11.6,8.5,10.2,28,240
20,11,2.4,4,6,3,11.4,8.6,10.1,28,238
20,11,3.2,6,6,3,12.5,8.9,10.9,26,256
20,11,2.4,4,6,3,12.1,9.4,10.9,26,255
20,11,3.2,6,6,3,12.2,9,10.8,26,253
20,11,2,4,19,3,10.8,8.9,10,28,234
20,11,2,4,24,3,10.3,7.8,9.2,31,214
20,11,2.4,4,3,3,11.2,8.6,10,28,235
20,11,2.4,4,24,3,10.2,8.2,9.3,30,218
20,11,2.4,4,3,3,11.7,9.1,10.5,27,248
20,11,2.4,4,24,3,10.6,8.6,9.7,29,228
20,11,2.4,4,19,3,11.7,10.3,11.1,25,259
20,12,3.6,6,5,3,12.8,9.5,11.3,25,265
20,12,5.7,8,5,3,16.7,10.7,14,20,329
20,12,3,6,5,0,11.2,8.4,9.9,29,267
20,12,6.4,8,5,4,18.5,12.6,15.8,18,370
20,11,2,4,19,3,10.8,8.9,10,28,234
20,11,2,4,24,3,10.3,7.8,9.2,31,214
20,11,2.4,4,3,3,11.2,8.6,10,28,235
20,11,2.4,4,24,3,10.2,8.2,9.3,30,218
20,11,2.4,4,3,3,11.7,9.1,10.5,27,248
20,11,2.4,4,24,3,10.6,8.6,9.7,29,228
20,11,2.4,4,19,3,11.7,10.3,11.1,25,259
20,11,1.4,4,25,3,9.9,7.5,8.8,32,207
20,11,2.4,4,6,3,10.8,7.7,9.4,30,220
20,11,2.4,4,6,1,14.2,9.9,12.2,23,201
20,11,1.4,4,25,3,9.9,7.5,8.8,32,203
20,11,2.4,4,6,3,11.2,8,9.8,29,229
20,11,3.6,6,2,3,14.1,11.1,12.8,22,299
20,11,3.6,6,25,3,14.2,11,12.8,22,299
20,11,3.6,6,2,3,14.8,11.7,13.4,21,314
20,11,3.6,6,25,3,15,11.4,13.4,21,312
21,1,3.3,6,15,3,12.7,8.4,10.7,26,251
21,2,1.8,4,15,3,8.9,6.1,7.6,37,179
21,2,1.8,4,25,3,9.3,6.3,7.9,36,186
21,2,2,4,15,3,9.7,6.7,8.3,34,196
21,2,2,4,25,3,9.8,6.9,8.5,33,198
21,1,1.6,4,15,3,11.1,8,9.7,29,228
21,1,1.6,4,25,3,11.1,8.2,9.8,29,227
21,1,2,4,15,3,9.5,7.2,8.5,33,199
21,1,2,4,25,3,9.7,6.9,8.4,34,197
21,0,1.6,4,15,3,10.6,7.8,9.4,30,218
21,0,1.6,4,25,3,10.8,8.1,9.6,29,222
21,0,2,4,15,3,9.7,7.1,8.6,33,200
21,0,2,4,25,3,10,7.4,8.8,32,206
21,1,3.8,6,17,3,13.9,9.2,11.8,24,278
21,1,5,8,17,3,15.6,10.6,13.4,21,318
21,1,1.6,4,9,3,8.4,6.1,7.4,38,175
21,1,2,4,15,3,10.9,7.4,9.3,30,222
21,1,2.4,4,15,3,9.4,6.5,8.1,35,193
21,2,2.4,4,8,3,6.6,5.9,6.3,45,147
21,2,2.4,4,8,3,6.7,6.1,6.4,44,150
21,0,1.6,4,15,3,8.7,6.3,7.7,37,178
21,0,1.6,4,25,3,8.8,6.4,7.7,37,179
21,0,1.6,4,15,3,8.5,6.3,7.6,37,175
21,8,2,4,15,3,10.1,7.6,9,31,214
21,8,2,4,25,3,10.4,7.8,9.3,30,220
21,4,3.3,6,15,3,13.2,9.7,11.6,24,275
21,4,3.3,6,15,3,12.9,9.5,11.4,25,269
21,4,3.3,6,15,3,14.2,10.5,12.5,23,296
21,11,2,4,15,3,11.7,8.6,10.3,27,245
21,11,2.4,4,15,3,11.1,8.2,9.8,29,233
21,11,2,4,15,3,12.3,9.3,10.9,26,259
21,11,2.4,4,15,3,11.4,9.2,10.4,27,245
21,11,3.3,6,15,3,13.4,9.4,11.6,24,275
21,9,1.6,4,15,3,9.8,7.8,8.9,32,206
21,9,1.6,4,25,3,9.9,7.8,9,31,208
21,9,2,4,15,3,9.8,7.5,8.8,32,208
21,9,2,4,15,3,9.7,7.7,8.8,32,208
21,11,2.4,4,15,3,11.4,8.3,10,28,231
21,11,2.4,4,25,3,12.9,9.2,11.3,25,261
21,11,2,4,15,3,12.6,9.7,11.3,25,261
21,11,2.4,4,15,3,12,9.3,10.8,26,251
22,13,6.5,12,9,4,22.2,12.7,17.9,16,420
22,13,6.5,12,9,4,23.6,14.1,19.3,15,452
22,13,5.2,10,9,4,16.4,11.4,14.2,20,331
22,13,5.2,10,9,4,16.9,11.8,14.6,19,340
23,11,2,4,18,4,11.9,9,10.6,27,248
23,12,3,6,17,4,16.2,12.1,14.3,20,336
23,12,3,6,17,4,14.2,10.2,12.4,23,291
23,12,3,6,17,0,10.6,8.1,9.4,30,254
23,12,5,8,17,4,17.2,12.5,15.1,19,356
23,12,5,8,17,4,17.2,12.5,15.1,19,356
23,12,3,6,17,4,14.2,10.2,12.4,23,291
23,12,3,6,17,0,10.6,8.1,9.4,30,254
23,12,5,8,17,4,16.6,12.3,14.7,19,344
23,11,2,4,18,4,11.3,7.9,9.7,29,229
24,0,1.8,4,19,3,5.5,5.9,5.7,50,132
24,2,2.5,4,21,3,5.8,6.1,5.9,48,139
24,2,3.5,6,15,3,11.4,7.6,9.7,29,225
24,2,2,4,17,4,10.6,7.2,9,31,212
24,2,2,4,17,4,11.3,7.8,9.7,29,227
24,2,3.5,6,17,4,11.9,8.1,10.2,28,237
24,2,3.5,6,15,4,12.4,9,10.9,26,254
24,2,3.5,6,17,4,12.5,8.6,10.7,26,251
24,2,3.5,6,23,4,8.1,6.9,7.6,37,177
24,0,5,8,17,4,14.9,9.7,12.5,23,293
24,12,4.6,8,15,4,15.7,11.7,13.9,20,322
24,0,2,4,17,4,10.6,7.2,9,31,212
24,0,3.5,6,15,4,12.6,9.2,11.1,25,258
24,0,3.5,6,17,4,12.3,8.5,10.6,27,246
24,0,3.5,6,15,4,12.6,9.2,11.1,25,258
24,2,4.6,8,17,4,14.4,9.6,12.3,23,286
24,2,4.6,8,17,4,15.2,10.2,12.9,22,303
24,2,4.6,8,17,4,15.2,10.2,12.9,22,303
24,2,5,8,23,4,12.7,10.1,11.5,25,268
24,12,5.7,8,17,4,18.3,12.9,15.9,18,371
24,11,2,4,15,4,10.6,8.4,9.6,29,225
24,11,2,4,15,4,10.8,8.8,9.9,29,231
24,11,2.5,4,21,3,7.1,7.7,7.4,38,172
24,10,2,4,17,4,10.6,7.4,9,31,214
24,10,3.5,6,15,4,12.6,9.2,11.1,25,258
24,10,3.5,6,17,4,12.3,8.5,10.6,27,246
24,10,3.5,6,15,4,12.6,9.2,11.1,25,258
24,10,5,8,17,4,15.2,9.5,12.6,22,289
24,11,3.5,6,17,3,12.2,8.9,10.7,26,251
24,12,3.5,6,21,4,7.7,8.2,8,35,186
25,11,2,4,15,3,12.4,9,10.9,26,256
25,11,2.3,4,15,3,12.8,9.1,11.1,25,261
25,1,3.5,6,15,3,14.7,9.8,12.5,23,293
25,1,3.7,6,15,3,14.2,9.8,12.2,23,287
25,12,3.5,6,15,3,15.7,11.2,13.7,21,322
25,7,2,4,15,3,13.1,9.4,11.4,25,268
25,7,3.7,6,3,3,14.7,10.2,12.7,22,298
25,11,2.7,6,15,3,14.1,9.7,12.1,23,283
25,11,3.7,6,15,3,14.4,10.3,12.5,23,293
25,2,2,4,15,3,10.5,7,8.9,32,210
25,2,3.7,6,15,3,12.8,8.7,10.9,26,257
